FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
СКФО;Чеченская Республика;5;54117,3;45228,7;34737,9;0;10490,8;7901,4;244,3;150;727,9;0;3153,2;3626;0;987,2;1256,4;0;0;0;1256,4;;
СФО;Алтайский край;3;81130,1;51178,4;40093,8;551,2;10533,4;21365,8;656,5;527,1;7553,7;1947,6;2426;8254,9;67,7;8518,2;6538,6;213,7;0;0;6324,9;2;5759,8
СФО;Алтайский край;4;43844,5;30924,7;23653;286,1;6985,6;8717,8;231,9;24;2585,8;1166,3;956,6;3753,2;0;4202;2050,3;117,3;0;0;1933;;
СФО;Алтайский край;5;33024,5;25823,7;19670,9;286,1;5866,7;4792,7;160,7;0;2395,8;0;831,6;1404,6;0;2408,1;2050,3;117,3;0;0;1933;;
СФО;Иркутская область;3;564982,3;387661,6;302602,9;6726,2;78332,5;157789,6;25829,3;6292,6;12826,4;4766,1;19355,8;88719,4;1453;18078,1;60452,4;30432,1;45,5;0;29974,8;1;1820
СФО;Иркутская область;4;433953,9;284144;225616;4507;54021;134627,9;24771,5;3639,7;11338,7;1731,9;10614,3;82531,8;1453;13729;53104,7;24839,7;45,5;0;28219,5;;
СФО;Иркутская область;5;225280,5;207701,7;160124,7;514,8;47062,2;15060,6;523,3;517,8;8287,2;1731,9;1810,9;2189,5;0;2518,2;2848,8;1935,3;45,5;0;868;;
СФО;Кемеровская область;3;580974,6;448731,4;344917,8;3341,5;100472,1;104133,7;2308,8;1450,1;23250,5;2090,9;20867,9;54165,5;10822,8;17286,7;23285;8231,6;0;0;15053,4;2;1101,2
СФО;Кемеровская область;4;424087,9;348955;268499,1;414,9;80041;57699,3;741,5;275,8;11239;779,3;16806;27857,7;10445;6988,6;9782,9;1245,3;0;0;8537,6;;
СФО;Кемеровская область;5;327711;298534,6;229651,3;192,4;68690,9;26207,5;561,9;19,8;10019,5;0;1828,3;13778;0;2968,9;7998,8;858,8;0;0;7140;;
СФО;Красноярский край;3;901288,2;671681;528114,2;13773;129793,8;179223,1;6576,4;8237;23725,9;12265,5;34955,6;93462,7;4996,6;45387,5;74345,7;13286,7;1284;36649;23126;7;12954
СФО;Красноярский край;4;358314,4;272799,2;215897,6;3969,4;52932,2;76296,8;1457,2;3870,9;10634,8;1498,4;10517,5;48318;1486,6;7731,8;20078,9;8559,3;0;0;11519,6;;
СФО;Красноярский край;5;251650;202537,7;155102,2;1861,2;45574,3;46050,7;1223,2;3172,9;6556,3;398,1;4225;30475,2;308,7;2752,9;6684,7;0;0;0;6684,7;;
СФО;Новосибирская область;3;2362843,3;2009412,5;1878655;10558,5;120199;254415,7;6573,5;7628,6;15662,5;58984,3;33669,3;131897,5;1954,6;97060,5;30377,6;16530,2;640,1;0;13207,3;9;4180,6
СФО;Новосибирская область;4;309208,5;238823,3;182128,8;909,9;55784,6;37677,5;1342,5;1619,9;4377,6;1159,3;10552,3;18625,9;0;32707,7;16180,5;10452,7;0;0;5727,8;;
СФО;Новосибирская область;5;182479,3;164723,2;125410,5;792,4;38520,3;14695,6;693;538,5;3713,6;50;2792,1;6908,4;0;3060,5;7106,3;4163,3;0;0;2943;;
СФО;Омская область;3;436131;267950,5;208454;3070,3;56426,2;139855,4;2518,8;1518,3;13631,5;22871,6;15134,3;84180,9;4;28321,1;28990,1;9325,2;0;0;19664,9;4;0
СФО;Омская область;4;141517,3;104724,3;79417;1421,8;23885,5;29402,8;918,2;394,1;8133,3;1605;7184,9;11167,3;0;7390,2;7732,8;2583,8;0;0;5149;;
СФО;Омская область;5;116511,4;92284,3;70588,9;414,5;21280,9;22893,8;824,2;345;8041,4;0;4690,9;8992,3;0;1333,3;4908,8;1128,8;0;0;3780;;
СФО;Республика Алтай;3;19108,5;15345,6;11489,7;465,8;3390,1;3641,6;174,7;199,3;18,9;81,8;484;2682,9;0;121,3;969,7;511,1;0;0;458,6;0;0
СФО;Республика Алтай;4;18222,9;14635,1;10939,1;465,8;3230,2;3498,1;166,1;199,3;18,9;0;484;2629,8;0;89,7;969,7;511,1;0;0;458,6;;
СФО;Республика Алтай;5;13644,9;12591,9;9560,8;212;2819,1;995,4;102,7;88,8;0,2;0;260,8;542,9;0;57,6;107,1;2,7;0;0;104,4;;
СФО;Республика Тыва;3;45495,2;34436,7;28315;150,1;5971,6;9475,1;87,3;212,2;428;20;18;8709,6;0;1583,4;0;0;0;0;0;0;0
СФО;Республика Тыва;4;45495,2;34436,7;28315;150,1;5971,6;9475,1;87,3;212,2;428;20;18;8709,6;0;1583,4;0;0;0;0;0;;
СФО;Республика Тыва;5;40695,2;34409,2;28315;122,6;5971,6;5780;87,3;0;428;10;4,4;5250,3;0;506;0;0;0;0;0;;
СФО;Республика Хакасия;3;120588,5;82936,2;61838,3;706;20391,9;25295,8;792,4;544,4;4150,4;4289,4;1975,9;13543,3;132,6;12223,9;16865,1;1210,9;0;0;15654,2;1;0
СФО;Республика Хакасия;4;73267,3;60980,6;45398,1;128,9;15453,6;8145,1;273;19,9;3504,2;416,6;366,6;3564,8;0;4141,6;452,5;89,5;0;0;363;;
СФО;Республика Хакасия;5;62173,5;54142,1;41706,7;90,9;12344,5;5694,8;267,5;0;2779,2;0;361,6;2286,5;0;2336,6;371,5;60,5;0;0;311;;
СФО;Томская область;3;137551,5;105825,3;92963,3;2520,7;10341,3;28380,5;632,6;0;5763,9;0;5835,5;16148,5;1762,9;1582,8;3904,6;2747,6;0;0;1157;0;0
СФО;Томская область;4;130627,9;101620,1;89857,6;2361,2;9401,3;25772,1;589,3;0;5307,4;0;5546,4;14329;1762,9;1472,8;3859,5;2747,6;0;0;1111,9;;
СФО;Томская область;5;31737,7;25873;19909,1;40,5;5923,4;4962,8;376,2;0;1064;0;705,8;2816,8;0;901,9;1462,4;642,4;0;0;820;;
УФО;Курганская область;3;168971,5;83373,2;66048,6;614,6;16710;76773,3;2090;935,8;6161,1;4721,6;8039;54825,8;41,8;8783,2;3054,8;618,2;100;50;2286,6;1;0
УФО;Курганская область;4;44039;40132,2;30865;36,2;9231;3199,5;10,3;0;712;0,1;128,7;2348,4;0;707,3;224;0;0;0;224;;
УФО;Курганская область;5;35501;33913;26108;3;7802;1493;0;0;712;0;0;781;0;95;6;0;0;0;6;;
УФО;Свердловская область;3;588727,9;274459,2;214881,4;5085,9;54491,9;217426,7;3151,7;1535,2;17070,1;12577;23354,3;159738,4;1668,2;95173,8;81886,9;56298,9;556;0;25032;4;16610,5
УФО;Свердловская область;4;337586,7;153414;123077,8;2378,7;27957,5;150399;1370,5;41;9425,8;0;10568,3;128993,4;1668,2;32105,5;70764,9;49988,4;0;0;20776,5;;
УФО;Свердловская область;5;180008,2;81819,3;62081,9;918,3;18819,1;88621,3;1045,9;0;4748,6;0;2894,6;79932,2;0;9567,6;11816,1;1317,1;0;0;10499;;
УФО;Тюменская область;3;2735510,6;931286,3;735709,2;19585,7;175991,4;522657;7659,2;22847;42505;81480,8;70346,4;297818,6;4546,9;1277020,4;158683,1;57410;0;25151;76122,1;7;7379,7
УФО;Тюменская область;4;778040,1;426296,7;348131,6;7771,1;70394;340396,2;3621;19714,8;36506,9;751,5;60309,1;219492,9;2456,3;8890,9;95126;45167;0;0;49959;;
УФО;Тюменская область;5;342910,1;252748,4;191804,4;2511,1;58432,9;89305,3;2583,6;2283,7;11353,5;0;9819,3;63265,2;69,6;786,8;47480,7;10488,5;0;0;36992,2;;
УФО;Ханты-Мансийский автономный округ — Югра;3;490075;255313,9;192409,9;10474,9;52429,1;203202,1;9633,1;3946,6;5789,2;34256,8;24054,7;125521,7;949,8;30609,2;21278,2;7246,3;177,9;0;13854;1;3868
УФО;Ханты-Мансийский автономный округ — Югра;4;218290,7;151916,7;115190,9;4457,8;32268;64467,4;7038,9;1642,8;2115,2;0;3152,4;50518,1;519,2;1387,4;15095,2;6430;177,9;0;8487,3;;
УФО;Ханты-Мансийский автономный округ — Югра;5;218156,7;151783,7;115079,9;4457,8;32246;64466,4;7038,9;1642,8;2115,2;0;3152,4;50517,1;519,2;1387,4;15095,2;6430;177,9;0;8487,3;;
УФО;Челябинская область;3;777494,8;452175,6;355117,9;4893,7;92164;252629,6;7909,9;6947,5;15070,6;53774,5;17275,8;151651,3;1425,1;71264,5;40315;20482,4;265,5;0;19567,1;9;4726
УФО;Челябинская область;4;350158;247382,4;191410,2;1076,3;54895,9;90284,6;2772,1;2760,4;11105,9;155,5;11043;62447,7;1037,8;11453,2;30843,9;17458,3;5,5;0;13380,1;;
УФО;Челябинская область;5;251878,4;205535,8;159305,4;1064,1;45166,3;40726,5;2523,8;57,2;11105,9;0;4190,4;22849,2;981,6;4634,5;6800,2;2154,5;0;0;4645,7;;
УФО;Ямало-Ненецкий автономный округ;3;300392,2;171586,2;129401,1;7441,2;34743,9;106216,6;2119,6;7448,6;3723,7;32553,3;2651,7;57719,7;352,4;22237;5060,7;744,4;9,6;0;4306,7;3;0
УФО;Ямало-Ненецкий автономный округ;4;176431,5;114303,1;85040,2;7395,5;21867,4;55002,3;1255,9;3968;0;7293;760,8;41724,6;50;7076,1;3457;291;0;0;3166;;
УФО;Ямало-Ненецкий автономный округ;5;121710;84574;61654;6867;16053;30018;866;3968;0;539;335;24310;50;7068;3457;291;0;0;3166;;
ЦФО;Белгородская область;3;122337,6;97398,1;75417;47,9;21933,2;7547,4;769;0;3677,3;1001,8;842,6;1256,7;10,1;17382;8348,8;2440,1;1902,9;0;4005,8;2;4547,7
ЦФО;Белгородская область;4;87818,1;74058,5;56938,3;38;17082,2;2662,8;384,8;0;1876,3;0;124,1;277,6;0;11096,8;2919;1833,1;407,2;0;678,7;;
ЦФО;Белгородская область;5;87818,1;74058,5;56938,3;38;17082,2;2662,8;384,8;0;1876,3;0;124,1;277,6;0;11096,8;2919;1833,1;407,2;0;678,7;;
ЦФО;Брянская область;3;317541,6;157335,1;131550,8;1696;24088,3;123489;1821,9;7977,7;15105,8;20850,3;19715,9;58017,4;1884,9;34832,6;21851,3;7589,3;0;0;14262;3;0
ЦФО;Брянская область;4;141712,4;81029,2;71754,9;507,3;8767;53312,2;629;202;10981,1;650;18450,6;22399,5;1884,9;5486,1;8610,9;6037,8;0;0;2573,1;;
ЦФО;Брянская область;5;25746,3;22363,6;18057,9;8,8;4296,9;3202,2;80,9;106;608,7;0;25,1;2381,5;0;180,5;672,2;405,9;0;0;266,3;;
ЦФО;Владимирская область;3;30873,2;13650,4;10314,4;128,3;3207,7;13493,4;280,3;26,3;1258,4;1329,8;6112,6;4486;0;3729,4;1769,7;1237,3;532,4;0;0;0;0
ЦФО;Владимирская область;4;14335,8;8721,1;6656;68,3;1996,8;5081;118,3;0;224,7;0;1747,8;2990,2;0;533,7;1543,4;1093,7;449,7;0;0;;
ЦФО;Владимирская область;5;9586,5;8385,5;6450;1,5;1934;1117,1;118,3;0;224,7;0;205,4;568,7;0;83,9;237,5;0;237,5;0;0;;
ЦФО;Воронежская область;3;209408;107717,4;83825,6;431,7;23460,1;97735,7;1505,3;1309;6266,5;7345,9;4263,1;77045,9;52,1;3902,8;11388,8;7760,3;0;0;3628,5;0;900
ЦФО;Воронежская область;4;98775,7;58950,9;45382,6;97,5;13470,8;36990,2;500;343,5;4239,4;0;2205,3;29702;0;2834,6;4351,4;3502,9;0;0;848,5;;
ЦФО;Воронежская область;5;72282,5;57711,4;44430,9;97,5;13183;11914,3;500;267,5;4239,4;0;1228,1;5679,3;0;2656,8;181,5;22,9;0;0;158,6;;
ЦФО;Ивановская область;3;16697,1;10323,4;8411,4;3;1909;5021,3;85,1;0;1161,4;696,3;469,6;2608,9;0;1352,4;2589,1;16;0;0;2573,1;1;0
ЦФО;Ивановская область;4;2808;2009;1543;0;466;794;5;0;683;0;81;25;0;5;0;0;0;0;0;;
ЦФО;Ивановская область;5;2751;2009;1543;0;466;737;5;0;683;0;24;25;0;5;0;0;0;0;0;;
ЦФО;Калужская область;3;2013619,9;898959,7;615703,2;101204,1;182052,4;619839;8975;17511,3;43012;60563,9;93196,3;396580,5;9388,2;485433;17446,6;10477,6;59,1;0;6909,9;3;69809,9
ЦФО;Калужская область;4;252930;107452,8;83148,4;643,6;23660,8;92816,2;871,3;1848,3;5018,2;837,8;12888,4;71352,2;136,4;52524,6;14469,8;9416;59,1;0;4994,7;;
ЦФО;Калужская область;5;153033,7;100396,4;77641;619,1;22136,3;50341,2;864,3;1339,3;5018,2;837,8;12238;30043,6;136,4;2159,7;2009,6;90;15,4;0;1904,2;;
ЦФО;Костромская область;3;3821353,6;2678026,1;2053151,8;480,5;624393,8;985295,9;11016,6;391,6;712352,5;1819,2;183742,2;75973,8;17,1;158014,5;4567,2;2826,6;0;0;1740,6;0;0
ЦФО;Костромская область;4;3800309,7;2661959,6;2040406,2;447,9;621105,5;980580,4;10854,2;135;712314,4;10,4;183268,6;73997,8;17,1;157752,6;3322,7;2625,2;0;0;697,5;;
ЦФО;Костромская область;5;32885,6;31685,3;24262,6;39,9;7382,8;980;111,8;0;372,4;10,4;150,3;335,1;16,8;203,5;93,2;0;0;0;93,2;;
ЦФО;Курская область;3;215531,8;145490,5;113321,2;939,6;31229,7;55396,9;1255,1;99,4;9785;11803,5;2659,9;29794;141;14503,4;2396,6;884;0;0;1512,6;1;0
ЦФО;Курская область;4;107506,2;94919,6;72928;877,8;21113,8;9319,6;508,7;0;3006,1;569,8;445,8;4789,2;21,2;3245,8;1554,3;854,3;0;0;700;;
ЦФО;Курская область;5;85412,8;79670;61121,1;182,2;18366,7;5193,6;492,9;0;2666,9;0;292;1741,8;0;549,2;750,8;563,8;0;0;187;;
ЦФО;Липецкая область;3;84285,3;54780,2;41808,8;154,4;12817;22790,2;1846,9;41,6;5771,6;1213,5;4437,1;9479,5;0;6714,9;4353,9;2072,9;0;0;2281;2;1917,2
ЦФО;Липецкая область;4;47849,8;33479,9;25692,7;0;7787,2;12250,5;1419;0;3634;0;2899,2;4298,3;0;2119,4;2271,3;1357,7;0;0;913,6;;
ЦФО;Липецкая область;5;15440,8;9765;7502;0;2263;5331,4;1200;0;642,5;0;1309;2179,9;0;344,4;1296,4;665;0;0;631,4;;
ЦФО;Москва;3;16496566,5;8554124,1;6792061,9;94919,9;1667142,3;6797849,9;130851,1;30624,8;146139,6;2019867,2;617737,6;3852629,6;96946,8;1047645,7;1723186,5;1419284,5;34556,5;0;269345,5;6;114390,5
ЦФО;Москва;4;4220943,8;2624215,9;2067704,1;8243,4;548268,4;1329483,1;50575,9;8349,2;55947,9;66672,1;64130;1083808;56691,1;210553,7;1544011,9;1296983,1;30719,9;0;216308,9;;
ЦФО;Москва;5;3470431,2;2430341,5;1918548,3;3386,7;508406,5;933346;50218;3326;52829;15700,4;56751,9;754520,7;39903,1;66840,6;422789,2;332739,6;0;0;90049,6;;
ЦФО;Московская область;3;5083154,9;3681316,5;2897129,6;14104,9;770082;1156427,2;54828,7;33401,5;370949,4;172861,1;102103,6;422282,9;4955,3;240455,9;253859,8;88055,3;561;0;165243,5;11;25615,1
ЦФО;Московская область;4;1019729,9;541047,6;462032,7;4792;74222,9;381817;5926;12889,8;49280,2;58902,2;68843,1;185975,7;3052,2;93813,1;114861,9;59086,3;561;0;55214,6;;
ЦФО;Московская область;5;415419;225704,2;174032,2;1197,8;50474,2;179747;2925,1;6919;21458,5;36680,9;11183,1;100580,4;0;9967,8;17468,2;3033,1;441;0;13994,1;;
ЦФО;Орловская область;3;85610,8;65938,8;49825,5;2390,2;13723,1;18030,7;562,9;108,6;1114,9;2341,7;1636,7;12265,9;0;1641,3;1685,1;630,4;0;0;1054,7;1;0
ЦФО;Орловская область;4;47805,3;41383,4;31711;100,7;9571,7;5097,8;151;0;640,1;0;24;4282,7;0;1324,1;720;389;0;0;331;;
ЦФО;Орловская область;5;43253,6;41282,7;31711;0;9571,7;1970,9;151;0;640,1;0;24;1155,8;0;0;101,3;0;0;0;101,3;;
ЦФО;Рязанская область;3;52117,5;35352,9;29366,9;116,4;5869,6;11790,1;363,7;53,5;918,9;1014,5;2831;6608,5;0;4974,5;4717,2;400,9;0;0;4316,3;1;0
ЦФО;Рязанская область;4;13166,2;12097,7;9455,9;14;2627,8;1053,2;83,1;0;205,9;0;268,5;495,7;0;15,3;910,1;371,6;0;0;538,5;;
ЦФО;Рязанская область;5;3080,4;2391,2;1989,3;0;401,9;685,3;45,3;0;205,9;0;194,2;239,9;0;3,9;115,1;0;0;0;115,1;;
ЦФО;Смоленская область;3;3532;1453;1236;0;217;1902;12;240;302;698;464;186;0;177;0;0;0;0;0;0;0
ЦФО;Смоленская область;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ЦФО;Смоленская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ЦФО;Тамбовская область;3;144627,9;78042,4;62421,7;980,4;14640,3;55503,8;894,2;1651,6;9361,1;6591,3;3487,5;33518,1;18;11063,7;19923,5;13703,3;0;0;6220,2;0;0
ЦФО;Тамбовская область;4;78240,9;36850;28302,6;0;8547,4;41390,9;502;128,7;7628,8;204,2;2810,1;30117,1;0;0;16900,4;10881,7;0;0;6018,7;;
ЦФО;Тамбовская область;5;40012;29819;22902,4;0;6916,6;10193;432;0;5067,2;0;1464;3229,8;0;0;1461,7;366,6;0;0;1095,1;;
ЦФО;Тверская область;3;70914,3;50813,6;36302,5;1311,8;13199,3;16997,9;481;0;6739,1;740,5;1225,4;7811,9;51,8;3051;1709;494,6;0;0;1214,4;2;4031,5
ЦФО;Тверская область;4;57507,3;44979,3;33217,2;1222,9;10539,2;9942,5;308;0;5853,8;0;751,4;3029,3;0;2585,5;1192;474,5;0;0;717,5;;
ЦФО;Тверская область;5;53734;44241,1;32637,6;1222,9;10380,6;8511,9;290,1;0;5465,9;0;604,6;2151,3;0;981;905,4;467,3;0;0;438,1;;
ЦФО;Тульская область;3;190378,5;109360,5;87215,4;617,4;21527,7;46059,4;1256,3;5668;6124,6;21,2;8498,1;24491,2;214,8;34743,8;13092,3;3970,5;0;0;9121,8;2;2100
ЦФО;Тульская область;4;178934,3;102447,8;81942,1;540,4;19965,3;41632,6;1220,7;5668;5438,3;21,2;6475,5;22808,9;214,8;34639,1;12133,6;3259,3;0;0;8874,3;;
ЦФО;Тульская область;5;96565,1;80212,7;61173;337,9;18701,8;16278,9;408,5;0;1705,3;0;2981,3;11183,8;0;73,5;2003,4;1404,2;0;0;599,2;;
ЦФО;Ярославская область;3;383872;193505,5;147030,2;4665,5;41809,8;158271,4;1936,5;2898,7;8122,6;4685,1;11241,8;129386,7;464,6;31630,5;27126;16791,8;0;0;10334,2;7;4417,8
ЦФО;Ярославская область;4;222393,2;114175,6;87172,5;1205,6;25797,5;105554,3;830,9;601,4;2917,2;126,4;2679,1;98399,3;236,7;2426,6;18295,6;14127,7;0;0;4167,9;;
ЦФО;Ярославская область;5;132229;110661,9;84806,6;801,4;25053,9;19380,3;786,4;594;2917,2;0;1968,2;13114,5;0;2186,8;4451,1;1208;0;0;3243,1;;
ЮФО;Астраханская область;3;338965,6;161477,1;128990,7;1036,9;31449,5;153087,6;12322,9;10455,8;5692,9;17591,1;29389,3;77635,6;104,7;24296,2;34425,4;26103,3;0;0;8322,1;3;0
ЮФО;Астраханская область;4;65349,4;45924,3;35407,2;124,3;10392,8;19334;334,8;1055,6;2298,4;240;7097,2;8308;0;91,1;21899,2;20039,4;0;0;1859,8;;
ЮФО;Астраханская область;5;56852,6;45924,3;35407,2;124,3;10392,8;10913,3;334,8;259,9;2298,4;0;2307,4;5712,8;0;15;2033;771,7;0;0;1261,3;;
ЮФО;Волгоградская область;3;419068;206825;164398,2;2183,1;40243,7;196003,7;7518,7;1096,4;6647;24607;2956,3;153178,3;48,7;16190,6;50530,3;44687,4;0;0;5842,9;0;0
ЮФО;Волгоградская область;4;147755;95948,3;72808,1;763,8;22376,4;47142;296,6;0;5622,9;90,7;1144,7;39987,1;0;4664,7;48417,6;43323,6;0;0;5094;;
ЮФО;Волгоградская область;5;69452,5;61011,7;46531,1;364,6;14116;4453,5;72,5;0;1938,2;0;40,2;2402,6;0;3987,3;43015,5;40224,9;0;0;2790,6;;
ЮФО;Краснодарский край;3;2498362,1;1214138,7;931550,9;40193,1;242394,7;876142,6;42912,5;8866,8;30182,8;421904,6;37247,9;335028;6686;401394,8;171239,6;136865,5;101;12656,4;21616,7;8;5833
ЮФО;Краснодарский край;4;289972,7;119814;91609,4;1953,9;26250,7;154939,4;34298,8;3742,6;5733,8;11030,5;19740,9;80392,8;0;15219,3;42228;29584,2;0;11526;1117,8;;
ЮФО;Краснодарский край;5;167083,2;104389,9;78976,5;1903,9;23509,5;57790;33718,1;355,5;5445,6;1610;3881,1;12779,7;0;4903,3;31321,2;29160,6;0;1321,6;839;;
ЮФО;Республика Адыгея;3;268019,9;198228;153476,7;149,7;44601,6;26603,5;514;35;11134,5;7889,2;1615,2;5415,6;0;43188,4;2323,2;105,1;0;0;2218,1;1;0
ЮФО;Республика Адыгея;4;24521,2;18837,9;14392,7;149,7;4295,5;5191,1;275,4;22;1022;0;987,2;2884,5;0;492,2;807,4;46,9;0;0;760,5;;
ЮФО;Республика Адыгея;5;21974,2;18546,4;14186,7;125,9;4233,8;3192,6;251,9;0;1018;0;566,9;1355,8;0;235,2;286;0;0;0;286;;
ЮФО;Республика Калмыкия;3;28459,6;23484,8;18117,7;83,1;5284;4387,3;294,1;8;1643,5;69;511,9;1860,8;0;587,5;1064,7;140,4;0;0;924,3;1;452
ЮФО;Республика Калмыкия;4;22572,5;19593;15154,7;34,3;4404;2638,2;135,8;0;1517,5;0;402,1;582,8;0;341,3;213,6;59,9;0;0;153,7;;
ЮФО;Республика Калмыкия;5;22557,7;19593;15154,7;34,3;4404;2623,4;135,8;0;1517,5;0;402,1;568;0;341,3;128,4;6;0;0;122,4;;
ЮФО;Республика Крым;3;313198,8;213686,3;165802,9;2340,2;45543,2;75421,6;1267,8;2091,1;5860,3;25876,7;18454,9;21870,8;182,4;23908,5;13518,4;4045,1;19,2;0;9454,1;5;12848,4
ЮФО;Республика Крым;4;195042,9;158204,3;122324,9;1546,2;34333,2;29575;429;501;2988,3;12888,7;9182,9;3585,1;0;7263,6;5412,4;2062,4;0;0;3350;;
ЮФО;Республика Крым;5;145164,4;137876,2;107264,9;790,9;29820,4;6526,5;243,3;0;2441,2;105,2;1561,5;2175,3;0;761,7;4075;1958,4;0;0;2116,6;;
ЮФО;Ростовская область;3;1245781,1;413937,5;330298;5170,9;78468,6;744286,6;4897,2;701;20153,3;507274,1;82708,6;128552,4;574,7;86982,3;24420,1;8639;65,3;0;15715,8;2;17699,3
ЮФО;Ростовская область;4;202104,8;168386,6;136868;2008,4;29510,2;27698,8;703,5;71;5200,4;2,4;1830;19891,5;0;6019,4;12212,9;5306,7;20;0;6886,2;;
ЮФО;Ростовская область;5;107361,4;93624,5;71691,6;1206,7;20726,2;9236,4;637,7;0;2784;2,4;1507,5;4304,8;0;4500,5;4276,1;1169,2;20;0;3086,9;;
ЮФО;Севастополь;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЮФО;Севастополь;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
ЮФО;Севастополь;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
